Timestamp,Are you employed?,What is your job?,How many people are in your house?,What is your personal income?,What is your total household income?,What categories of income do you currently have?,If u said other please mention what it was,Do you have a vehicle/s?,Do you live alone and cover your own expenses?,"If you live alone, How much do you spend for unwanted things (entertainment/snacks/leisure ) monthly","If you live alone, How much do you spend on basic needs monthly?",If you live with family How much do you spend for unwanted things (entertainment/snacks/leisure ) monthly,If you live with family How much do you spend on basic needs monthly?,How much do you save monthly?,fam total spent,alone total spent,Age,Risk_proxy_returns,age range,"less than 5000 18-25, 26–35, 36–45, 46–55, 56–65, 66–75, 76-90","less than 5000 18-25, 26–35, 36–45, 46–55, 56–65, 66–75, 76-90","less than 5000 18-25, 26–35, 36–45, 46–55, 56–65, 66–75, 76-90",,,,,,,,Advice 2,Advice 3
04/01/2025 23:10,1,Senior project Manager,4,75000,160000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,33000,117000,10000,"150,000",,31,0.066666667,,,,,,,,,,,,,
30/12/2024 12:37,1,Tyre Fitter,5,125000,180000,"Salary, Commission",pension,Yes,no,,,10500,151000,18500,"161,500",,51,0.114551084,,,,,,,,,,,,,
04/01/2025 23:53,1,Workshop manager,4,65000,160000,"Salary, Freelancing",,Yes,no,,,22500,119000,18500,"141,500",,37,0.130742049,,,,,,,,,,,,,
30/12/2024 12:44,1,storekeeper,2,150000,450000,"Salary, Pension",pension,No,no,,,68000,166000,216000,"234,000",,22,0.923076923,,,,,,,,,,,,,
04/01/2025 23:06,1,Store keeper,5,15000,150000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,31000,116000,3000,"147,000",,35,0.020408163,,,,,,,,,,,,,
27/12/2024 12:05,1,Nurse,4,120000,120000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,,,10000,89500,20500,"99,500",,37,0.206030151,,,,,,,,,,,,,
13/12/2024 15:28,1,Technologist,3,120000,190000,"Salary, Investments",,Yes,no,,,17000,159500,13500,"176,500",,34,0.076487252,,,,,,,,,,,,,
30/12/2024 12:34,1,E-Commerce Manager,3,120000,200000,"Freelancing, Brand endorsements",pension,Yes,no,,,51000,113500,35500,"164,500",,56,0.215805471,,,,,,,,,,,,,
10/01/2025 19:40,1,Customer Rel. Manager,2,140000,650000,Salary,pension,Yes,no,,,169000,145000,336000,"314,000",,42,1.070063694,,,,,,,,,,,,,
29/12/2024 17:12,1,merchandiser,2,130000,250000,"Salary, Investments, Commission",,Yes,no,,,75000,64000,111000,"139,000",,45,0.798561151,,,,,,,,,,,,,
30/12/2024 12:44,1,Nurse,4,140000,150000,"Freelancing, Brand endorsements",pension,Yes,no,,,13000,127000,10000,"140,000",,26,0.071428571,,,,,,,,,,,,,
04/01/2025 23:10,1,trainee merchandiser,3,65000,170000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,,,35500,129500,5000,"165,000",,40,0.03030303,,,,,,,,,,,,,
30/12/2024 12:37,0,,3,120000,200000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",,No,no,,,32000,147000,21000,"179,000",,48,0.117318436,,,,,,,,,,,,,
04/01/2025 23:39,1,Mechanical Engineer,5,400000,500000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,,,55000,272000,173000,"327,000",,26,0.529051988,,,,,,,,,,,,,
30/12/2024 12:34,1,lawyer,4,130000,180000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,38500,131000,10500,"169,500",,25,0.061946903,,,,,,,,,,,,,
04/01/2025 22:30,1,Financial Advisor,2,150000,180000,"Investments (fixed deposits, stocks etc), Salary",pension,Yes,no,,,22500,56000,101500,"78,500",,46,1.292993631,,,,,,,,,,,,,
30/12/2024 12:18,1,HR Manager,4,400000,400000,"Salary, Commission, Investments",pension,Yes,no,,,85000,292000,23000,"377,000",,36,0.061007958,,,,,,,,,,,,,
04/01/2025 23:46,1,Designer,4,150000,170000,"Salary, Self-owned business",,Yes,no,,,16000,124500,29500,"140,500",,43,0.209964413,,,,,,,,,,,,,
30/12/2024 12:44,1,Warehouse Manager,5,15000,280000,"Freelancing, Brand endorsements",pension,Yes,no,,,56000,216000,8000,"272,000",,47,0.029411765,,,,,,,,,,,,,
27/12/2024 20:57,0,none,5,300000,300000,"Investments (fixed deposits, stocks etc), Salary",pension,Yes,no,,,22000,233000,45000,"255,000",,45,0.176470588,,,,,,,,,,,,,
27/12/2024 20:57,0,none,5,160000,240000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,44000,157000,39000,"201,000",,57,0.194029851,,,,,,,,,,,,,
04/01/2025 22:30,1,Project manager,2,150000,350000,"Salary, Commission",pension,Yes,no,,,94000,164500,91500,"258,500",,45,0.353965184,,,,,,,,,,,,,
10/01/2025 19:40,1,Secretary,5,35000,40000,"Salary, Freelancing",,No,no,,,7000,,33000,"7,000",,59,4.714285714,,,,,,,,,,,,,
30/12/2024 13:03,1,Repairer,4,180000,1300000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,,,220000,385000,695000,"605,000",,20,1.148760331,,,,,,,,,,,,,
04/01/2025 23:10,1,Business,2,130000,420000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,71000,145000,204000,"216,000",,38,0.944444444,,,,,,,,,,,,,
30/12/2024 12:26,1,Structural design engineer,4,150000,160000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,,,25000,88000,47000,"113,000",,45,0.415929204,,,,,,,,,,,,,
27/12/2024 12:15,1,Technical officer,4,130000,200000,Salary,,Yes,no,,,79000,92500,28500,"171,500",,54,0.166180758,,,,,,,,,,,,,
14/12/2024 15:51,1,Diagnostic Technician,3,70000,70000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,,,8500,59500,2000,"68,000",,35,0.029411765,,,,,,,,,,,,,
29/12/2024 17:12,0,unemployed,2,125000,220000,"Salary, Investments, Rental income",pension,Yes,no,,,23000,111500,85500,"134,500",,32,0.635687732,,,,,,,,,,,,,
13/12/2024 15:01,1,Vehicle Body Repairer,2,1500000,1500000,"Salary, Business profits",pension,Yes,no,,,143000,334500,1022500,"477,500",,29,2.141361257,,,,,,,,,,,,,
04/01/2025 22:47,1,Procurement Specialist,4,140000,140000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,,,34500,98000,7500,"132,500",,27,0.056603774,,,,,,,,,,,,,
27/12/2024 20:57,1,merchandiser,4,60000,200000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,52000,97000,51000,"149,000",,46,0.342281879,,,,,,,,,,,,,
30/12/2024 12:44,1,Diagnostic Technician,4,250000,450000,"Salary, Commission",Crop sales,Yes,no,,,46000,165000,239000,"211,000",,45,1.132701422,,,,,,,,,,,,,
04/01/2025 22:47,1,Technologist,4,170000,170000,"Salary, Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,35500,121000,13500,"156,500",,22,0.086261981,,,,,,,,,,,,,
30/12/2024 12:44,1,Director engineering,4,170000,320000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",,No,no,,,47000,161500,111500,"208,500",,55,0.534772182,,,,,,,,,,,,,
10/01/2025 19:40,1,Production Manager,4,160000,450000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,77000,287500,85500,"364,500",,27,0.234567901,,,,,,,,,,,,,
30/12/2024 12:23,1,Electrical Engineering Tech,3,150000,450000,"Salary, Pension",pension,Yes,no,,,85000,245000,120000,"330,000",,51,0.363636364,,,,,,,,,,,,,
30/12/2024 12:44,1,Senior project Manager,4,150000,160000,"Investments (fixed deposits, stocks etc), Salary",Event betting cuts,Yes,no,,,19000,137000,4000,"156,000",,38,0.025641026,,,,,,,,,,,,,
29/12/2024 17:12,1,Lighting Technician,5,160000,250000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,,,75000,172500,2500,"247,500",,31,0.01010101,,,,,,,,,,,,,
04/01/2025 22:30,1,Hotel Manager,4,100000,320000,"Salary, Investments, Self-owned business",,Yes,no,,,50000,196500,73500,"246,500",,32,0.298174442,,,,,,,,,,,,,
04/01/2025 23:46,1,Technical officer,3,130000,200000,"Investments (fixed deposits, stocks etc), Salary",pension,Yes,no,,,56000,108500,35500,"164,500",,26,0.215805471,,,,,,,,,,,,,
04/01/2025 23:39,1,General manager,4,70000,180000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,,,34500,124000,21500,"158,500",,35,0.135646688,,,,,,,,,,,,,
30/12/2024 12:44,1,Supervisor,3,140000,400000,"Salary, Commission, Investments",pension,Yes,no,,,60000,255000,85000,"315,000",,51,0.26984127,,,,,,,,,,,,,
30/12/2024 12:37,1,Teacher,4,130000,140000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,,,19000,90000,31000,"109,000",,28,0.28440367,,,,,,,,,,,,,
29/12/2024 17:15,1,senior graduate teacher,2,15000,200000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,,,46000,153000,1000,"199,000",,45,0.005025126,,,,,,,,,,,,,
30/12/2024 13:03,1,lawyer,4,600000,600000,"Salary, Investments, Self-owned business",pension,Yes,no,,,63000,201000,336000,"264,000",,59,1.272727273,,,,,,,,,,,,,
04/01/2025 23:10,1,senior graduate teacher,2,160000,160000,"Investments (fixed deposits, stocks etc), Salary",,Yes,no,,,26500,74000,59500,"100,500",,39,0.592039801,,,,,,,,,,,,,
10/01/2025 19:40,0,Retired,3,60000,65000,"Salary, Commission",pension,No,no,,,8000,50500,6500,"58,500",,25,0.111111111,,,,,,,,,,,,,
30/12/2024 12:30,1,merchandiser,5,70000,200000,"Salary, Pension",,Yes,no,,,15000,164000,21000,"179,000",,30,0.117318436,,,,,,,,,,,,,
29/12/2024 17:00,1,Finance Manager,4,160000,900000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,109000,314500,476500,"423,500",,48,1.12514758,,,,,,,,,,,,,
10/01/2025 19:40,1,trainee merchandiser,5,160000,170000,"Salary, Commission",,Yes,no,,,17000,133000,20000,"150,000",,26,0.133333333,,,,,,,,,,,,,
30/12/2024 12:37,1,Window Dresser,4,160000,650000,"Investments (fixed deposits, stocks etc), Salary",pension,Yes,no,,,105000,231500,313500,"336,500",,48,0.931649331,,,,,,,,,,,,,
30/12/2024 12:44,1,Stagehand,3,120000,250000,Salary,pension,Yes,no,,,62000,141000,47000,"203,000",,23,0.231527094,,,,,,,,,,,,,
04/01/2025 22:47,1,Planning Engineer,6,1500000,1500000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,184000,539500,776500,"723,500",,43,1.07325501,,,,,,,,,,,,,
30/12/2024 12:37,1,General manager,4,70000,170000,"Salary, Investments, Rental income",,No,no,,,34500,85000,50500,"119,500",,22,0.422594142,,,,,,,,,,,,,
04/01/2025 22:30,1,retail store,4,60000,60000,"Salary, Self-owned business",pension,Yes,no,,,8500,50000,1500,"58,500",,31,0.025641026,,,,,,,,,,,,,
04/01/2025 23:39,1,Buying Agent,4,380000,500000,"Salary, Commission",,Yes,no,,,62000,192500,245500,"254,500",,54,0.964636542,,,,,,,,,,,,,
19/12/2024 15:11,1,Doctor,5,180000,200000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,79000,117000,4000,"196,000",,27,0.020408163,,,,,,,,,,,,,
04/01/2025 22:47,1,Cashier,2,270000,270000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,,,76000,51000,143000,"127,000",,57,1.125984252,,,,,,,,,,,,,
14/12/2024 15:23,1,General manager,3,15000,520000,Salary,pension,Yes,no,,,57000,230500,232500,"287,500",,57,0.808695652,,,,,,,,,,,,,
04/01/2025 23:10,1,CSR Specialist,3,375000,375000,Salary,,No,no,,,87000,144500,143500,"231,500",,34,0.61987041,,,,,,,,,,,,,
,1,Varnisher,4,70000,130000,Salary,,No,no,,,28500,85000,16500,"113,500",,24,0.145374449,,,,,,,,,,,,,
05/01/2025 00:09,1,Chairman ((Government),4,160000,400000,"Salary, Pension",pension,Yes,no,,,86000,163500,150500,"249,500",,59,0.603206413,,,,,,,,,,,,,
30/12/2024 13:03,0,none,3,180000,220000,"Investments (fixed deposits, stocks etc), Salary",pension,Yes,no,,,18000,149000,53000,"167,000",,35,0.317365269,,,,,,,,,,,,,
30/12/2024 12:37,1,Warehouse Manager,4,75000,75000,"Salary, Investments, Rental income",pension,No,no,,,7500,53000,14500,"60,500",,47,0.239669421,,,,,,,,,,,,,
30/12/2024 12:48,0,,4,1500000,1500000,"Salary, Investments, Self-owned business",pension,Yes,no,,,94000,301500,1104500,"395,500",,32,2.792667509,,,,,,,,,,,,,
30/12/2024 12:30,1,General manager,5,120000,1800000,"Freelancing, Brand endorsements",,Yes,no,,,291000,372500,1136500,"663,500",,30,1.712886209,,,,,,,,,,,,,
27/12/2024 20:57,1,Stock Broker,3,160000,260000,"Freelancing, Brand endorsements",pension,Yes,no,,,20000,221000,19000,"241,000",,56,0.078838174,,,,,,,,,,,,,
30/12/2024 12:23,1,Car Salesman,4,180000,220000,"Salary, Investments, Self-owned business",pension,Yes,no,,,40000,169000,11000,"209,000",,22,0.052631579,,,,,,,,,,,,,
30/12/2024 12:48,0,unemployed,2,65000,220000,"Salary, Investments, Commission",pension,No,no,,,57000,106000,57000,"163,000",,27,0.349693252,,,,,,,,,,,,,
13/12/2024 14:50,1,Deputy General Manager (Construction),4,65000,150000,Salary,,Yes,no,,,38500,94500,17000,"133,000",,57,0.127819549,,,,,,,,,,,,,
13/12/2024 14:55,1,Doctor,2,160000,520000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,,,49000,179000,292000,"228,000",,53,1.280701754,,,,,,,,,,,,,
30/12/2024 12:48,1,Cleark (Government),3,170000,240000,Salary,pension,Yes,no,,,73000,127000,40000,"200,000",,57,0.2,,,,,,,,,,,,,
04/01/2025 23:10,1,Doctor,1,1500000,1500000,"Salary, Self owned unofficial business (car rentals, house rentals etc)",Data consulting,Yes,yes,99000,118000,,,1283000,,"217,000",43,5.912442396,,,,,,,,,,,,,
30/12/2024 12:37,1,Tyre Fitter,2,125000,500000,"Freelancing, Brand endorsements",pension,Yes,no,,,61000,121500,317500,"182,500",,37,1.739726027,,,,,,,,,,,,,
04/01/2025 23:46,1,Retired production manager,4,15000,40000,"Investments (fixed deposits, stocks etc), Salary",,Yes,no,,,6000,,34000,"6,000",,44,5.666666667,,,,,,,,,,,,,
10/01/2025 19:40,0,,2,160000,160000,"Salary, Investments, Rental income",,Yes,no,,,12000,102500,45500,"114,500",,32,0.397379913,,,,,,,,,,,,,
30/12/2024 12:30,0,,4,130000,230000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,35000,189000,6000,"224,000",,58,0.026785714,,,,,,,,,,,,,
04/01/2025 23:39,1,Director engineering,3,150000,220000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,79000,121500,19500,"200,500",,41,0.097256858,,,,,,,,,,,,,
27/12/2024 20:57,1,Window Dresser,3,70000,160000,"Investments (fixed deposits, stocks etc), Salary",pension,Yes,no,,,35000,112000,13000,"147,000",,49,0.088435374,,,,,,,,,,,,,
27/12/2024 20:57,1,assistant ,4,160000,1800000,"Salary, Business profits",pension,Yes,no,,,182000,350000,1268000,"532,000",,49,2.383458647,,,,,,,,,,,,,
27/12/2024 12:05,1,Diagnostic Technician,3,600000,730000,"Salary, Self-owned business",,No,no,,,158000,337000,235000,"495,000",,56,0.474747475,,,,,,,,,,,,,
04/01/2025 23:06,1,Car Salesman,3,180000,400000,"Salary, Commission",pension,Yes,no,,,99000,189000,112000,"288,000",,34,0.388888889,,,,,,,,,,,,,
30/12/2024 12:37,1,Electrical Engineering Tech,4,15000,260000,"Salary, Commission",pension,Yes,no,,,53000,143000,64000,"196,000",,54,0.326530612,,,,,,,,,,,,,
30/12/2024 12:48,1,HR Manager,2,55000,130000,"Salary, Investments, Self-owned business",,Yes,no,,,20000,96000,14000,"116,000",,25,0.120689655,,,,,,,,,,,,,
27/12/2024 20:51,0,,4,65000,220000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,58000,148500,13500,"206,500",,30,0.065375303,,,,,,,,,,,,,
04/01/2025 23:06,1,Deputy Shop Manager,4,80000,900000,Salary,pension,No,no,,,120000,319000,461000,"439,000",,47,1.050113895,,,,,,,,,,,,,
04/01/2025 23:06,1,Sales Manager,2,65000,150000,Salary,pension,Yes,no,,,22000,88500,39500,"110,500",,49,0.357466063,,,,,,,,,,,,,
29/12/2024 17:00,1,University Lecturer,4,130000,220000,"Salary, Pension",pension,Yes,no,,,18000,170000,32000,"188,000",,35,0.170212766,,,,,,,,,,,,,
30/12/2024 13:03,1,Maintenance Engineer,2,130000,200000,"Salary, Investments, Rental income",,Yes,no,,,27000,152000,21000,"179,000",,47,0.117318436,,,,,,,,,,,,,
10/01/2025 19:40,1,retail store,2,160000,300000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,63000,120000,117000,"183,000",,44,0.639344262,,,,,,,,,,,,,
13/12/2024 14:50,0,Retired,4,130000,210000,Salary,,No,no,,,32000,121000,57000,"153,000",,49,0.37254902,,,,,,,,,,,,,
30/12/2024 12:18,1,Material technician,3,600000,600000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,,,54000,214500,331500,"268,500",,33,1.234636872,,,,,,,,,,,,,
10/01/2025 19:40,1,Senior Civil Engineer,3,125000,160000,"Salary, Investments",,Yes,no,,,22500,85000,52500,"107,500",,46,0.488372093,,,,,,,,,,,,,
04/01/2025 22:47,1,Customer Rel. Manager,4,125000,500000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,,,72000,312500,115500,"384,500",,49,0.300390117,,,,,,,,,,,,,
04/01/2025 23:39,1,Stock Broker,2,90000,130000,Salary,,No,no,,,25500,75000,29500,"100,500",,29,0.293532338,,,,,,,,,,,,,
30/12/2024 12:37,1,Cleark (Government),4,150000,150000,"Freelancing, Brand endorsements",pension,No,no,,,14000,119500,16500,"133,500",,39,0.123595506,,,,,,,,,,,,,
10/01/2025 19:54,1,Chemist,4,200000,675000,"Investments (fixed deposits, stocks etc), Salary",pension,No,no,,,145000,313000,217000,"458,000",,26,0.473799127,,,,,,,,,,,,,
04/01/2025 23:06,1,Director engineering,1,150000,150000,Salary,,Yes,yes,34500,26000,,,89500,,"60,500",53,1.479338843,,,,,,,,,,,,,
25/12/2024 13:56,1,Hotel Manager,3,160000,500000,"Salary, Commission, Investments",pension,Yes,no,,,97000,177000,226000,"274,000",,46,0.824817518,,,,,,,,,,,,,
30/12/2024 12:48,1,Chemist,2,170000,230000,"Freelancing, Brand endorsements",pension,Yes,no,,,43000,153000,34000,"196,000",,42,0.173469388,,,,,,,,,,,,,
30/12/2024 12:18,1,E-Commerce Specialist,4,180000,260000,"Salary, Investments, Rental income",pension,Yes,no,,,44000,133000,83000,"177,000",,44,0.468926554,,,,,,,,,,,,,
30/12/2024 12:48,1,E-Commerce Specialist,2,140000,180000,"Salary, Business profits",pension,No,no,,,31500,53500,95000,"85,000",,47,1.117647059,,,,,,,,,,,,,
30/12/2024 12:30,1,Housewife,2,130000,130000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,18000,85000,27000,"103,000",,37,0.262135922,,,,,,,,,,,,,
04/01/2025 23:06,1,lawyer,4,70000,450000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,,,51000,308000,91000,"359,000",,32,0.253481894,,,,,,,,,,,,,
30/12/2024 12:44,1,Designer,4,200000,320000,"Salary, Freelancing",pension,Yes,no,,,81000,128000,111000,"209,000",,32,0.531100478,,,,,,,,,,,,,
04/01/2025 22:47,1,Draftsperson,4,130000,170000,"Salary, Freelancing",pension,Yes,no,,,37500,86500,46000,"124,000",,53,0.370967742,,,,,,,,,,,,,
27/12/2024 20:54,1,Store keeper,3,55000,500000,"Salary, Commission",pension,Yes,no,,,84000,166500,249500,"250,500",,33,0.996007984,,,,,,,,,,,,,
30/12/2024 12:48,1,Financial Advisor,3,160000,200000,Salary,pension,Yes,no,,,37000,108000,55000,"145,000",,47,0.379310345,,,,,,,,,,,,,
30/12/2024 12:37,1,Compliance Specialist,4,170000,210000,"Salary, Investments, Rental income",pension,Yes,no,,,68000,136500,5500,"204,500",,32,0.026894866,,,,,,,,,,,,,
29/12/2024 17:15,1,assistant ,4,150000,190000,"Salary, Commission, Investments",,Yes,no,,,80000,87000,23000,"167,000",,53,0.137724551,,,,,,,,,,,,,
27/12/2024 20:51,1,Mechanical Engineer,3,160000,280000,"Freelancing, Brand endorsements",pension,Yes,no,,,47000,197000,36000,"244,000",,24,0.147540984,,,,,,,,,,,,,
30/12/2024 12:34,1,storekeeper,5,150000,260000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",,No,no,,,62000,133000,65000,"195,000",,59,0.333333333,,,,,,,,,,,,,
27/12/2024 20:51,0,,2,130000,200000,"Freelancing, Brand endorsements",pension,Yes,no,,,25000,157500,17500,"182,500",,29,0.095890411,,,,,,,,,,,,,
30/12/2024 12:59,1,Stagehand,2,150000,320000,"Salary, Investments, Self-owned business",,Yes,no,,,93000,105500,121500,"198,500",,55,0.61209068,,,,,,,,,,,,,
30/12/2024 12:44,0,none,5,130000,210000,"Investments (fixed deposits, stocks etc), Salary",,Yes,no,,,40000,149500,20500,"189,500",,25,0.10817942,,,,,,,,,,,,,
30/12/2024 12:37,1,HR Manager,3,120000,450000,Salary,pension,Yes,no,,,52000,141000,257000,"193,000",,40,1.331606218,,,,,,,,,,,,,
19/12/2024 14:53,1,Draftsman,2,170000,210000,"Investments (fixed deposits, stocks etc), Salary",,Yes,no,,,27000,140000,43000,"167,000",,54,0.25748503,,,,,,,,,,,,,
29/12/2024 17:12,1,retail store,4,160000,160000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,,,23500,88500,48000,"112,000",,35,0.428571429,,,,,,,,,,,,,
10/01/2025 20:10,1,Structural design engineer,2,140000,400000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",Client bonuses,Yes,no,,,67000,249000,84000,"316,000",,39,0.265822785,,,,,,,,,,,,,
04/01/2025 23:39,1,Tyre Fitter,5,160000,180000,"Salary, Commission",,No,no,,,10000,137500,32500,"147,500",,50,0.220338983,,,,,,,,,,,,,
13/12/2024 14:43,1,Cleark (Government),4,150000,200000,"Investments (fixed deposits, stocks etc), Salary",,Yes,no,,,33000,115000,52000,"148,000",,24,0.351351351,,,,,,,,,,,,,
30/12/2024 12:23,1,Structural design engineer,2,150000,160000,"Investments (fixed deposits, stocks etc), Salary",,Yes,no,,,31000,112000,17000,"143,000",,25,0.118881119,,,,,,,,,,,,,
04/01/2025 23:06,1,Teacher,2,150000,170000,"Investments (fixed deposits, stocks etc), Salary",,No,no,,,16500,61000,92500,"77,500",,21,1.193548387,,,,,,,,,,,,,
29/12/2024 17:00,0,,3,110000,250000,"Salary, Pension",pension,Yes,no,,,43000,195000,12000,"238,000",,58,0.050420168,,,,,,,,,,,,,
13/12/2024 15:28,1,Customer Rel. Manager,5,250000,280000,"Salary, Commission, Investments",pension,No,no,,,41000,201500,37500,"242,500",,41,0.154639175,,,,,,,,,,,,,
30/12/2024 12:44,1,Insurance Executive,4,170000,210000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",,No,no,,,53000,155500,1500,"208,500",,30,0.007194245,,,,,,,,,,,,,
30/12/2024 12:59,1,IT Manager,3,160000,200000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,,,74000,97000,29000,"171,000",,34,0.169590643,,,,,,,,,,,,,
30/12/2024 12:44,1,retail store,3,200000,300000,Salary,pension,Yes,no,,,46000,147000,107000,"193,000",,32,0.554404145,,,,,,,,,,,,,
14/12/2024 15:23,1,Housewife,5,150000,420000,"Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,,,72000,337000,11000,"409,000",,52,0.026894866,,,,,,,,,,,,,
10/01/2025 19:40,0,,4,150000,190000,"Freelancing, Brand endorsements",pension,Yes,no,,,19000,108500,62500,"127,500",,33,0.490196078,,,,,,,,,,,,,
29/12/2024 17:15,0,,2,250000,280000,"Freelancing, Brand endorsements",,Yes,no,,,35000,115500,129500,"150,500",,58,0.860465116,,,,,,,,,,,,,
30/12/2024 12:34,1,Director engineering,2,15000,140000,"Salary, Pension",pension,Yes,no,,,24000,105000,11000,"129,000",,21,0.085271318,,,,,,,,,,,,,
30/12/2024 12:30,1,lawyer,4,180000,250000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,41000,145500,63500,"186,500",,29,0.340482574,,,,,,,,,,,,,
27/12/2024 20:51,0,,5,130000,400000,"Investments (fixed deposits, stocks etc), Salary",,Yes,no,,,68000,310000,22000,"378,000",,49,0.058201058,,,,,,,,,,,,,
04/01/2025 23:06,1,Supervisor,2,160000,160000,"Investments (fixed deposits, stocks etc), Salary",pension,Yes,no,,,13500,103500,43000,"117,000",,51,0.367521368,,,,,,,,,,,,,
30/12/2024 13:03,1,Draftsman,2,150000,220000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,56000,59500,104500,"115,500",,28,0.904761905,,,,,,,,,,,,,
30/12/2024 13:03,1,Quantity surveyor,2,160000,160000,"Salary, Investments, Self-owned business",pension,No,no,,,13500,64000,82500,"77,500",,35,1.064516129,,,,,,,,,,,,,
30/12/2024 12:37,1,Diagnostic Technician,2,170000,170000,"Salary, Investments, Self-owned business",pension,Yes,no,,,39000,125500,5500,"164,500",,58,0.03343465,,,,,,,,,,,,,
30/12/2024 12:37,1,Window Dresser,4,180000,200000,"Freelancing, Brand endorsements",,Yes,no,,,68000,119500,12500,"187,500",,24,0.066666667,,,,,,,,,,,,,
30/12/2024 12:48,1,Stagehand,4,100000,150000,"Investments (fixed deposits, stocks etc), Salary",pension,Yes,no,,,32000,83500,34500,"115,500",,34,0.298701299,,,,,,,,,,,,,
30/12/2024 12:26,1,Maintenance Engineer,2,150000,150000,"Investments (fixed deposits, stocks etc), Salary",,Yes,no,,,26500,60000,63500,"86,500",,23,0.734104046,,,,,,,,,,,,,
04/01/2025 23:10,1,Environment specialist,3,200000,200000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",,No,no,,,16000,112500,71500,"128,500",,43,0.556420233,,,,,,,,,,,,,
